"","O*NET-SOC Code","Title","occnumber","freq1","freq2","freq3","freq4","freq5","freq6","freq7"
"244","19-3032.00","Industrial-Organizational Psychologists","Ind244",0.000357677165048428,0.997923927719559,0.000478619764090963,0.000204288447901666,0.000250754405648411,0.000408722852047891,0.000376009645704048
"245","19-3039.01","Neuropsychologists and Clinical Neuropsychologists","Ind245",0.0495122143302663,0.948769390420434,0.000478619894846108,0.000204288447901666,0.00025075440564843,0.000408722854168003,0.00037600964673567
"246","19-3041.00","Sociologists","Ind246",0.000357677164669168,0.997923927637113,0.00047861983904896,0.000204288447901666,0.000250754405648461,0.000408722858299464,0.000376009647319369
"247","19-3051.00","Urban and Regional Planners","Ind247",0.168643048576334,0.829638556244571,0.000478619826142783,0.000204288447901666,0.000250754405648428,0.000408722852957372,0.000376009646443784
"248","19-3091.01","Anthropologists","Ind248",0.000357677165448743,0.997923927618714,0.000478619854221584,0.000204288447901666,0.000250754405648428,0.000408722860266672,0.000376009647799081
"249","19-3091.02","Archeologists","Ind249",0.704875462451527,0.172072094650397,0.121812667520828,0.000204288447901666,0.000250754405648434,0.000408722875704328,0.000376009647993029
"250","19-3092.00","Geographers","Ind250",0.000357677165103145,0.997923927574836,0.000478619901005905,0.000204288447901666,0.000250754405648454,0.0004087228586817,0.000376009646822919
"251","19-3093.00","Historians","Ind251",0.105321310728539,0.411142961350984,0.000478619971026245,0.000204288447901666,0.482068086985195,0.000408722865646641,0.000376009650708166
"252","19-3094.00","Political Scientists","Ind252",0.000357677164673046,0.943541159707078,0.000478619871646414,0.000204288447901666,0.0546335223005417,0.000408722860064813,0.000376009648094482
"253","19-3099.01","Transportation Planners","Ind253",0.369653639048962,0.62862796569733,0.000478619891931503,0.000204288447901666,0.000250754405648496,0.000408722859383052,0.000376009648843221
"254","19-4011.01","Agricultural Technicians","Ind254",0.198572429248272,0.000400495643691166,0.690994119135507,0.000204288447901666,0.000250754405648492,0.000408722867009848,0.109169190251969
"255","19-4011.02","Food Science Technicians","Ind255",0.0745601132791789,0.000400495643831425,0.483611916039881,0.323969488841516,0.000250754405648492,0.000408722872664518,0.11679850891728
"256","19-4021.00","Biological Technicians","Ind256",0.39281590100281,0.00040049563929817,0.307304314410599,0.000204288447901666,0.000250754405648473,0.000408722870465082,0.298615523223278
"257","19-4031.00","Chemical Technicians","Ind257",0.301760722585535,0.000400495642817524,0.696599006388938,0.000204288447901666,0.000250754405648522,0.000408722878084951,0.000376009651074358
"258","19-4041.01","Geophysical Data Technicians","Ind258",0.000357677165460221,0.000400495644805857,0.000478620086675885,0.402923262918573,0.208065669217293,0.212401895146525,0.175372379820667
"259","19-4041.02","Geological Sample Test Technicians","Ind259",0.186126199823269,0.000400495640098267,0.580646100119453,0.000204288447901666,0.000250754405648471,0.231996151913463,0.000376009650167257
"260","19-4051.01","Nuclear Equipment Operation Technicians","Ind260",0.177130215729241,0.00040049564028615,0.591755772966757,0.000204288447901666,0.000250754405648456,0.229882463160914,0.000376009649251318
"261","19-4051.02","Nuclear Monitoring Technicians","Ind261",0.289835439336267,0.000400495640884147,0.472928655405675,0.235799922697995,0.000250754405648461,0.000408722864830919,0.000376009648699074
"262","19-4061.00","Social Science Research Assistants","Ind262",0.000357677166219954,0.384005808141038,0.000478620312141378,0.000204288447901666,0.61416887340682,0.000408722876537926,0.000376009649340293
"263","19-4061.01","City and Regional Planning Aides","Ind263",0.000357677165166257,0.299762867930504,0.000478619961309822,0.000204288447901666,0.698411813987296,0.00040872285931759,0.000376009648504517
"264","19-4091.00","Environmental Science and Protection Technicians, Including Health","Ind264",0.443887245601233,0.000400495641023916,0.554472483391045,0.000204288447901666,0.000250754405648434,0.000408722865241669,0.000376009647906594
"265","19-4092.00","Forensic Science Technicians","Ind265",0.493161875247513,0.00040049564100019,0.0958785886860915,0.24097136480476,0.000250754405648475,0.168960911564728,0.000376009650259804
"266","19-4093.00","Forest and Conservation Technicians","Ind266",0.000357677165855606,0.000400495646826595,0.99800205181969,0.000204288447901666,0.000250754405648414,0.000408722866225393,0.000376009647852355
"267","19-4099.01","Quality Control Analysts","Ind267",0.232099068347057,0.00040049564052067,0.543458693001534,0.000204288447901666,0.000250754405648486,0.000408722868587451,0.223177977288751
"268","19-4099.02","Precision Agriculture Technicians","Ind268",0.399543220662158,0.000400495645430527,0.598816508312078,0.000204288447901666,0.000250754405648522,0.000408722874779881,0.000376009652004228
"269","19-4099.03","Remote Sensing Technicians","Ind269",0.598622840473949,0.00040049564304165,0.399736888511888,0.000204288447901666,0.000250754405648504,0.00040872286865974,0.00037600964891138
"270","21-1011.00","Substance Abuse and Behavioral Disorder Counselors","Ind270",0.0510191897095479,0.897406944904089,0.0503340900241541,0.000204288447901666,0.000250754405648486,0.000408722859190935,0.00037600964946804
"271","21-1012.00","Educational, Guidance, School, and Vocational Counselors","Ind271",0.111856546255824,0.886425058478842,0.000478619894971449,0.000204288447901666,0.000250754405648465,0.000408722865800791,0.000376009651011136
"272","21-1013.00","Marriage and Family Therapists","Ind272",0.0701688007890679,0.801216560374625,0.000478619962620424,0.000204288447901666,0.127146997910144,0.000408722864668897,0.00037600965097223
"273","21-1014.00","Mental Health Counselors","Ind273",0.0945590810649121,0.804481009776419,0.000478619995523719,0.000204288447901666,0.0994922682001034,0.000408722864849654,0.00037600965029025
"274","21-1015.00","Rehabilitation Counselors","Ind274",0.000357677165189426,0.558285908896489,0.000478620083444052,0.000204288447901666,0.188321906632678,0.00040872286792788,0.251942875906371
"275","21-1021.00","Child, Family, and School Social Workers","Ind275",0.366629846108442,0.310278683613802,0.00047861998837999,0.000204288447901666,0.321623829323863,0.000408722866825628,0.000376009650786158
"276","21-1022.00","Healthcare Social Workers","Ind276",0.000357677165438131,0.917968976328531,0.000478620069303403,0.000204288447901666,0.000250754405648479,0.000408722863692844,0.0803309607194841
"277","21-1023.00","Mental Health and Substance Abuse Social Workers","Ind277",0.160420879676524,0.758936297472772,0.000478620065870772,0.000204288447901666,0.0791751818155631,0.000408722871030777,0.000376009650337889
"278","21-1091.00","Health Educators","Ind278",0.000357677165265176,0.639211231309641,0.000478619904171548,0.358916984705999,0.00025075440564846,0.000408722859771465,0.00037600964950328
"279","21-1092.00","Probation Officers and Correctional Treatment Specialists","Ind279",0.182511298386436,0.261979142929647,0.000478620070760545,0.000204288447901666,0.554041917646871,0.000408722867736419,0.000376009650646413
"280","21-1093.00","Social and Human Service Assistants","Ind280",0.000357677164560102,0.232804324360392,0.000478619992677096,0.765323891559425,0.000250754405648519,0.000408722867534418,0.00037600964976305
"281","21-1094.00","Community Health Workers","Ind281",0.353837634745888,0.323766199538327,0.204639344850854,0.000204288447901666,0.000250754405648486,0.000408722867300135,0.116893055144081
"282","21-2011.00","Clergy","Ind282",0.000357677165049675,0.833453866171842,0.000478619976575514,0.000204288447901666,0.000250754405648494,0.000408722863734877,0.164846070969247
"283","21-2021.00","Directors, Religious Activities and Education","Ind283",0.000357677165146185,0.997923927331373,0.000478620138336551,0.000204288447901666,0.000250754405648545,0.000408722861063019,0.000376009650531221
"284","23-1011.00","Lawyers","Ind284",0.000357677164695272,0.997923927588788,0.000478619879617368,0.000204288447901666,0.000250754405648473,0.000408722864935276,0.000376009648413407
"285","23-1012.00","Judicial Law Clerks","Ind285",0.000357677164729166,0.326626976330021,0.000478619857677044,0.000204288447901666,0.671547705685457,0.000408722865473876,0.000376009648740318
"286","23-1021.00","Administrative Law Judges, Adjudicators, and Hearing Officers","Ind286",0.0255099276214058,0.728268390999384,0.000478620006171951,0.000204288447901666,0.244754040416516,0.000408722859578781,0.000376009649041206
"287","23-1022.00","Arbitrators, Mediators, and Conciliators","Ind287",0.000357677164571323,0.554799037272873,0.000478619829324852,0.000204288447901666,0.443375644770765,0.000408722865585814,0.000376009648977892
"288","23-1023.00","Judges, Magistrate Judges, and Magistrates","Ind288",0.0352650908659294,0.833943460747343,0.000478619968518075,0.000204288447901666,0.129323807455117,0.000408722864701706,0.000376009650488956
"289","23-2011.00","Paralegals and Legal Assistants","Ind289",0.000357677164697972,0.136876841437807,0.000478619843622759,0.000204288447901666,0.861297840594587,0.000408722862866775,0.000376009648517098
"290","23-2091.00","Court Reporters","Ind290",0.000357677165749943,0.000400495644438353,0.000478620172620625,0.000204288447901666,0.49538727474706,0.000408722877119569,0.50276292094511
"291","23-2093.00","Title Examiners, Abstractors, and Searchers","Ind291",0.000357677165521951,0.0926070256778916,0.0004786199966535,0.000204288447901666,0.782187214858619,0.000408722869137454,0.123756450984275
"292","25-1011.00","Business Teachers, Postsecondary","Ind292",0.000357677164612622,0.961821271999766,0.000478619902729523,0.000204288447901666,0.0363534099715375,0.000408722864655182,0.000376009648797163
"293","25-1021.00","Computer Science Teachers, Postsecondary","Ind293",0.130809922145534,0.867471682575638,0.000478619922898446,0.000204288447901666,0.000250754405648447,0.000408722855267996,0.000376009647110665
"294","25-1022.00","Mathematical Science Teachers, Postsecondary","Ind294",0.000357677164714571,0.655476544138566,0.000478619896284889,0.000204288447901666,0.342698137843741,0.000408722860503242,0.000376009648288163
"295","25-1031.00","Architecture Teachers, Postsecondary","Ind295",0.273634667919721,0.724646936918067,0.000478619808469624,0.000204288447901666,0.000250754405648418,0.00040872285352686,0.000376009646664751
"296","25-1032.00","Engineering Teachers, Postsecondary","Ind296",0.218203194916846,0.780078409782043,0.00047861994492461,0.000204288447901666,0.000250754405648451,0.000408722856240092,0.000376009646396118
"297","25-1041.00","Agricultural Sciences Teachers, Postsecondary","Ind297",0.480877650090006,0.517403954669915,0.000478619879146984,0.000204288447901666,0.000250754405648442,0.000408722858516133,0.000376009648866116
"298","25-1042.00","Biological Science Teachers, Postsecondary","Ind298",0.000357677165937027,0.997923927437583,0.000478620028683266,0.000204288447901666,0.000250754405648513,0.000408722863017061,0.0003760096512292
"299","25-1043.00","Forestry and Conservation Science Teachers, Postsecondary","Ind299",0.000357677164810308,0.997923927688735,0.000478619793469429,0.000204288447901666,0.000250754405648435,0.000408722852919868,0.000376009646515685
"300","25-1051.00","Atmospheric, Earth, Marine, and Space Sciences Teachers, Postsecondary","Ind300",0.000357677165163132,0.997923927551484,0.000478619919167572,0.000204288447901666,0.000250754405648473,0.000408722862051501,0.000376009648583308
"301","25-1052.00","Chemistry Teachers, Postsecondary","Ind301",0.000357677165285942,0.917414928575475,0.000478619961161696,0.0807132873821912,0.000250754405648477,0.00040872286124791,0.000376009648990269
"302","25-1053.00","Environmental Science Teachers, Postsecondary","Ind302",0.000357677165542441,0.997923927557797,0.000478619916195849,0.000204288447901666,0.000250754405648449,0.000408722857849501,0.000376009649064748
"303","25-1054.00","Physics Teachers, Postsecondary","Ind303",0.288897589939258,0.709384014783722,0.00047861991807531,0.000204288447901666,0.000250754405648466,0.000408722857216009,0.000376009648179175
"304","25-1061.00","Anthropology and Archeology Teachers, Postsecondary","Ind304",0.000357677164916608,0.997923927586518,0.000478619888924192,0.000204288447901666,0.000250754405648453,0.000408722858748481,0.000376009647342182
"305","25-1062.00","Area, Ethnic, and Cultural Studies Teachers, Postsecondary","Ind305",0.000357677164567332,0.805140741409686,0.000478619902699893,0.000204288447901666,0.193033940555551,0.000408722869509547,0.000376009650084897
"306","25-1063.00","Economics Teachers, Postsecondary","Ind306",0.00035767716475265,0.710232668675959,0.000478619909045067,0.000204288447901666,0.287942013282981,0.000408722870064655,0.000376009649295729
"307","25-1064.00","Geography Teachers, Postsecondary","Ind307",0.000357677164969239,0.997923927481521,0.000478619996319687,0.000204288447901666,0.000250754405648484,0.000408722855876539,0.00037600964776325
"308","25-1065.00","Political Science Teachers, Postsecondary","Ind308",0.00035767716451087,0.849022564596635,0.00047861989037602,0.000204288447901666,0.149152117390923,0.00040872286115743,0.000376009648496385
"309","25-1066.00","Psychology Teachers, Postsecondary","Ind309",0.000357677164890424,0.997923927660816,0.00047861981958927,0.000204288447901666,0.000250754405648449,0.000408722853594165,0.000376009647559967
"310","25-1067.00","Sociology Teachers, Postsecondary","Ind310",0.00035767716465686,0.841035258715347,0.000478619864552171,0.000204288447901666,0.157139423298566,0.000408722860841524,0.000376009648134531
"311","25-1071.00","Health Specialties Teachers, Postsecondary","Ind311",0.000357677165375768,0.698484583688537,0.000478619991448411,0.299643632240146,0.000250754405648467,0.000408722860116417,0.000376009648727992
"312","25-1072.00","Nursing Instructors and Teachers, Postsecondary","Ind312",0.650805613105257,0.347475991663528,0.000478619872881518,0.000204288447901666,0.000250754405648412,0.00040872285703962,0.000376009647743855
"313","25-1081.00","Education Teachers, Postsecondary","Ind313",0.000357677164683438,0.997923927546364,0.000478619932695952,0.000204288447901666,0.000250754405648463,0.000408722855516493,0.000376009647190111
"314","25-1082.00","Library Science Teachers, Postsecondary","Ind314",0.000357677164606602,0.997923927511523,0.000478619944156312,0.000204288447901666,0.000250754405648533,0.000408722874767139,0.000376009651396951
"315","25-1111.00","Criminal Justice and Law Enforcement Teachers, Postsecondary","Ind315",0.000357677164538808,0.672447029615324,0.000478619897527238,0.000204288447901666,0.325727652368969,0.000408722857950766,0.000376009647788194
"316","25-1112.00","Law Teachers, Postsecondary","Ind316",0.000357677164617572,0.868792158934809,0.000478619863028073,0.000204288447901666,0.129382523079233,0.000408722862122343,0.000376009648288578
"317","25-1113.00","Social Work Teachers, Postsecondary","Ind317",0.000357677164576281,0.997923927557297,0.000478619914827345,0.000204288447901666,0.00025075440564849,0.000408722861612445,0.000376009648136816
"318","25-1121.00","Art, Drama, and Music Teachers, Postsecondary","Ind318",0.188710202115749,0.472323887535299,0.000478620008039805,0.211911814845454,0.000250754405648482,0.000408722865560788,0.12591599822425
"319","25-1122.00","Communications Teachers, Postsecondary","Ind319",0.000357677164533832,0.997923927523339,0.000478619950849311,0.000204288447901666,0.0002507544056485,0.000408722859476978,0.000376009648250465
"320","25-1123.00","English Language and Literature Teachers, Postsecondary","Ind320",0.000357677164440115,0.997923927623608,0.000478619847564131,0.000204288447901666,0.000250754405648488,0.000408722862039395,0.000376009648798467
"321","25-1124.00","Foreign Language and Literature Teachers, Postsecondary","Ind321",0.000357677164676415,0.5601171478979,0.000478619874874406,0.000204288447901666,0.438057534099501,0.00040872286560443,0.000376009649542082
"322","25-1125.00","History Teachers, Postsecondary","Ind322",0.000357677164497848,0.872964322012532,0.000478619889925459,0.000204288447901666,0.125210359973491,0.000408722862880996,0.000376009648771795
"323","25-1126.00","Philosophy and Religion Teachers, Postsecondary","Ind323",0.000357677164420347,0.997923927570384,0.000478619904770645,0.000204288447901666,0.000250754405648493,0.000408722858799709,0.000376009648075242
"324","25-1191.00","Graduate Teaching Assistants","Ind324",0.000357677164993045,0.202721920928415,0.000478619960388958,0.000204288447901666,0.795452760981117,0.000408722867737576,0.000376009649446611
"325","25-1192.00","Home Economics Teachers, Postsecondary","Ind325",0.000357677164826118,0.954485925628926,0.0439166218429499,0.000204288447901666,0.000250754405648522,0.000408722861280348,0.000376009648467572
"326","25-1193.00","Recreation and Fitness Studies Teachers, Postsecondary","Ind326",0.000357677165467557,0.939625076592223,0.000478620018781157,0.000204288447901666,0.000250754405648475,0.00040872286046966,0.058674860509508
"327","25-1194.00","Vocational Education Teachers, Postsecondary","Ind327",0.171174182693302,0.000400495647485332,0.164694213296671,0.632958841271666,0.000250754405648499,0.000408722866731144,0.0301127898184962
"328","25-2011.00","Preschool Teachers, Except Special Education","Ind328",0.000357677164978101,0.0986860407884007,0.000478619980722298,0.000204288447901666,0.37394152787644,0.000408722866260443,0.525923122875297
"329","25-2012.00","Kindergarten Teachers, Except Special Education","Ind329",0.000357677164762202,0.571052472585732,0.23053625679726,0.000204288447901666,0.000250754405648525,0.000408722863521484,0.197189827735174
"330","25-2021.00","Elementary School Teachers, Except Special Education","Ind330",0.155914736240977,0.529808093851959,0.00047862006705234,0.000204288447901666,0.312809528870159,0.00040872287082202,0.000376009651128741
"331","25-2022.00","Middle School Teachers, Except Special and Career/Technical Education","Ind331",0.000357677164942817,0.847486579395607,0.150915968069369,0.000204288447901666,0.00025075440564854,0.000408722866020915,0.000376009650510026
"332","25-2023.00","Career/Technical Education Teachers, Middle School","Ind332",0.368544064121848,0.195221371277296,0.366028502321918,0.000204288447901666,0.000250754405648515,0.000408722865126773,0.0693422965602617
"333","25-2031.00","Secondary School Teachers, Except Special and Career/Technical Education","Ind333",0.000357677164941833,0.87743815484247,0.000478619997573369,0.000204288447901666,0.120736527037547,0.000408722860986047,0.000376009648580877
"334","25-2032.00","Career/Technical Education Teachers, Secondary School","Ind334",0.545665575706779,0.000400495645114124,0.00047861994304148,0.452419821794936,0.000250754405648448,0.000408722856827619,0.000376009647653461
"335","25-2051.00","Special Education Teachers, Preschool","Ind335",0.000357677165158919,0.504567782728312,0.252557639490479,0.000204288447901666,0.000250754405648509,0.000408722862133327,0.241653134900367
"336","25-2052.00","Special Education Teachers, Kindergarten and Elementary School","Ind336",0.000357677165152276,0.590665257416085,0.2331297590319,0.000204288447901666,0.000250754405648517,0.000408722861407198,0.174983540671905
"337","25-2053.00","Special Education Teachers, Middle School","Ind337",0.000357677164976509,0.915788289729842,0.0826142577401369,0.000204288447901666,0.00025075440564853,0.000408722861736321,0.000376009649757887
"338","25-2054.00","Special Education Teachers, Secondary School","Ind338",0.000357677165066273,0.703070053336527,0.000478619988683774,0.295058162602294,0.000250754405648461,0.00040872285454224,0.000376009647238475
"339","25-2059.01","Adapted Physical Education Specialists","Ind339",0.248839734237869,0.359894667193734,0.390025823190566,0.000204288447901666,0.000250754405648483,0.000408722873634619,0.000376009650646794
"340","25-3011.00","Adult Basic and Secondary Education and Literacy Teachers and Instructors","Ind340",0.000357677164701305,0.38508175633326,0.000478619959057702,0.000204288447901666,0.613092925575389,0.000408722869606018,0.000376009650084386
"341","25-3021.00","Self-Enrichment Education Teachers","Ind341",0.109451154084122,0.000400495649033975,0.000478619949177647,0.000204288447901666,0.496268368755359,0.000408722863529592,0.392788350250876
"342","25-3099.02","Tutors","Ind342",0.000357677164438268,0.259562388752744,0.000478619922086606,0.000204288447901666,0.738612293197691,0.000408722866104369,0.000376009649034162
"343","25-4011.00","Archivists","Ind343",0.000357677165360327,0.683062861435319,0.261187935399703,0.000204288447901666,0.000250754405648505,0.000408722863410965,0.0545277602826561
"344","25-4012.00","Curators","Ind344",0.654317989907949,0.343963614578156,0.000478620137848863,0.000204288447901666,0.000250754405648448,0.000408722874144478,0.000376009648351996
"345","25-4013.00","Museum Technicians and Conservators","Ind345",0.0795118806671935,0.000400495644511509,0.422380646000883,0.3218757391034,0.000250754405648509,0.000408722870865487,0.175171761307498
"346","25-4021.00","Librarians","Ind346",0.262004128178245,0.206416185370724,0.000478620118354413,0.000204288447901666,0.530112045370085,0.000408722865141683,0.00037600964954732
"347","25-4031.00","Library Technicians","Ind347",0.000357677164301251,0.000400495641704547,0.000478619901340816,0.000204288447901666,0.300452768397417,0.00040872286791998,0.697697427579415
"348","25-9011.00","Audio-Visual and Multimedia Collections Specialists","Ind348",0.346186564323966,0.000400495641307978,0.307470736759189,0.000204288447901666,0.344953182305027,0.000408722871842727,0.000376009650765933
"349","25-9021.00","Farm and Home Management Advisors","Ind349",0.786404783890744,0.211876820666225,0.000478620071578319,0.000204288447901666,0.000250754405648432,0.000408722870007072,0.000376009647895475
"350","25-9031.00","Instructional Coordinators","Ind350",0.000357677165208885,0.997923927581593,0.000478619898976859,0.000204288447901666,0.000250754405648444,0.000408722853358574,0.00037600964731306
"351","25-9031.01","Instructional Designers and Technologists","Ind351",0.0804914661222957,0.91779013857239,0.000478619942998036,0.000204288447901666,0.000250754405648444,0.000408722861637706,0.000376009647128827
"352","25-9041.00","Teacher Assistants","Ind352",0.000357677164985908,0.000400495649909933,0.000478619871391395,0.000204288447901666,0.378344468894334,0.000408722865240134,0.619805727106236
"353","27-1011.00","Art Directors","Ind353",0.296990309612038,0.446702216303623,0.00047862000910744,0.000204288447901666,0.254839833120147,0.000408722859035747,0.00037600964814708
"354","27-1012.00","Craft Artists","Ind354",0.188671490100107,0.000400495646370862,0.000478620039046077,0.000204288447901666,0.000250754405648489,0.446552474404441,0.363441876956485
"355","27-1013.00","Fine Artists, Including Painters, Sculptors, and Illustrators","Ind355",0.15316968635167,0.000400495644328503,0.000478620091682094,0.000204288447901666,0.10426947110692,0.0669808173226106,0.674496621034887
"356","27-1014.00","Multimedia Artists and Animators","Ind356",0.000357677166034824,0.000400495646995607,0.000478620085606035,0.297995558101825,0.699982916478688,0.000408722870764965,0.000376009650085947
"357","27-1021.00","Commercial and Industrial Designers","Ind357",0.582310969709657,0.000400495643671943,0.000478619999524961,0.000204288447901666,0.415820893677942,0.000408722871485899,0.000376009649817074
"358","27-1022.00","Fashion Designers","Ind358",0.000357677165472914,0.442647932523336,0.0755039090431986,0.457511077869211,0.000250754405648547,0.00040872287135851,0.0233199261217744
"359","27-1023.00","Floral Designers","Ind359",0.000357677165814758,0.17685496171239,0.000478620325287462,0.000204288447901666,0.000250754405648535,0.000408722875160096,0.821444975067798
"360","27-1024.00","Graphic Designers","Ind360",0.000357677166311641,0.060974352208406,0.094074448858845,0.000204288447901666,0.843604500801255,0.000408722865869192,0.000376009651411475
"361","27-1025.00","Interior Designers","Ind361",0.000357677165311088,0.794998977433774,0.203403570043208,0.000204288447901666,0.000250754405648507,0.000408722856407481,0.000376009647748771
"362","27-1026.00","Merchandise Displayers and Window Trimmers","Ind362",0.000357677165128232,0.00040049564504178,0.000478620083036203,0.000204288447901666,0.358054626830539,0.255673380858127,0.384830910970226
"363","27-1027.00","Set and Exhibit Designers","Ind363",0.561193612569854,0.000400495643198882,0.437166116417376,0.000204288447901666,0.000250754405648473,0.000408722866419513,0.000376009649601214
"364","27-2011.00","Actors","Ind364",0.000357677164894573,0.117400939681446,0.000478620081272923,0.000204288447901666,0.379758376134729,0.0513016778814666,0.450498420608289
"365","27-2012.01","Producers","Ind365",0.000357677165116928,0.839290546132724,0.00047862014581707,0.158837669614254,0.000250754405648504,0.000408722884866618,0.000376009651572983
"366","27-2012.02","Directors- Stage, Motion Pictures, Television, and Radio","Ind366",0.332081273857103,0.264979681242937,0.000478619974958313,0.401424937999716,0.000250754405648493,0.000408722869148661,0.000376009650489811
"367","27-2012.03","Program Directors","Ind367",0.314787287974172,0.460773019529272,0.000478619878123487,0.222925585707299,0.000250754405648449,0.000408722857315681,0.000376009648168714
"368","27-2012.04","Talent Directors","Ind368",0.000357677164980111,0.281902550519725,0.000478620089933113,0.000204288447901666,0.716272131255271,0.000408722872906813,0.000376009649281891
"369","27-2012.05","Technical Directors/Managers","Ind369",0.579551704218747,0.0637906253219464,0.35541789505649,0.000204288447901666,0.000250754405648625,0.000408722891827765,0.000376009657438645
"370","27-2021.00","Athletes and Sports Competitors","Ind370",0.254608574187968,0.000400495692758086,0.355773863642042,0.000204288447901666,0.000250754405648918,0.388386013964639,0.000376009659041562
"371","27-2022.00","Coaches and Scouts","Ind371",0.000357677165515959,0.397556213799951,0.000478620148305757,0.509735060064663,0.000250754405648452,0.000408722880636276,0.0912129515352792
"372","27-2023.00","Umpires, Referees, and Other Sports Officials","Ind372",0.000357677165123004,0.000400495647826415,0.330490095125684,0.000204288447901666,0.304847297181333,0.000408722873769344,0.363291423558362
"373","27-2031.00","Dancers","Ind373",0.000357677164581115,0.0677862023301789,0.000478619988447017,0.000204288447901666,0.12047109688622,0.225220760127303,0.585481355055369
"374","27-2032.00","Choreographers","Ind374",0.000357677165117414,0.475137474222765,0.347521440858591,0.000204288447901666,0.000250754405648475,0.000408722870198151,0.176119642029779
"375","27-2041.01","Music Directors","Ind375",0.000357677165359335,0.611363456368768,0.215203203872248,0.000204288447901666,0.00025075440564849,0.000408722863871174,0.172211896876203
"376","27-2041.04","Music Composers and Arrangers","Ind376",0.00035767716604647,0.201357384881538,0.146359054654925,0.000204288447901666,0.65093686232229,0.000408722875501621,0.000376009651797946
"377","27-2042.01","Singers","Ind377",0.000357677164678333,0.000400495646569784,0.00047862000859121,0.000204288447901666,0.32625680526864,0.0636437848885708,0.608658328575049
"378","27-2042.02","Musicians, Instrumental","Ind378",0.000357677165296089,0.000400495647259952,0.190395603546206,0.285924070107689,0.284733911871912,0.00040872287346778,0.23777951878817
"379","27-3011.00","Radio and Television Announcers","Ind379",0.273339287996777,0.000400495643363603,0.000478620152198698,0.000204288447901666,0.603418168839056,0.000408722874893947,0.12175041604581
"380","27-3012.00","Public Address System and Other Announcers","Ind380",0.000357677165221772,0.000400495643084509,0.000478620144319371,0.000204288447901666,0.302154679752799,0.0620954212483585,0.634308817598315
"381","27-3021.00","Broadcast News Analysts","Ind381",0.0884981773686389,0.472472799211601,0.000478619988647731,0.000204288447901666,0.437561382470542,0.000408722863593684,0.000376009649074226
"382","27-3022.00","Reporters and Correspondents","Ind382",0.000357677164626077,0.398855434433004,0.000478619823779201,0.000204288447901666,0.59931924761127,0.000408722869516881,0.000376009649902368
"383","27-3031.00","Public Relations Specialists","Ind383",0.000357677164464079,0.997923927451782,0.000478620011995776,0.000204288447901666,0.000250754405648551,0.000408722867745987,0.000376009650462283
"384","27-3041.00","Editors","Ind384",0.0580783993728499,0.38617972095902,0.000478620071423334,0.000204288447901666,0.554274238636218,0.000408722864623641,0.000376009647962951
"385","27-3042.00","Technical Writers","Ind385",0.000357677165413654,0.237761316653303,0.000478619966854972,0.000204288447901666,0.760413365244787,0.000408722872228033,0.00037600964951213
"386","27-3043.04","Copy Writers","Ind386",0.000357677165039908,0.164935339782436,0.000478619896206328,0.000204288447901666,0.833239342198137,0.000408722861359855,0.000376009648918856
"387","27-3043.05","Poets, Lyricists and Creative Writers","Ind387",0.000357677164855953,0.201129750636817,0.000478619867828526,0.000204288447901666,0.797044931367816,0.000408722865601758,0.000376009649179325
"388","27-3091.00","Interpreters and Translators","Ind388",0.204385356089503,0.000400495648055804,0.000478620052265467,0.000204288447901666,0.793746507237779,0.000408722874030163,0.000376009650464819
"389","27-4011.00","Audio and Video Equipment Technicians","Ind389",0.0443263407640693,0.000400495643761237,0.763097200610054,0.000204288447901666,0.000250754405648484,0.000408722870365555,0.1913121972582
"390","27-4012.00","Broadcast Technicians","Ind390",0.000357677165088081,0.000400495639624686,0.746989870953466,0.223109034392677,0.000250754405648463,0.0285161577923457,0.000376009651149731
"391","27-4013.00","Radio Operators","Ind391",0.00035767716527699,0.000400495643748215,0.145811926334147,0.249823193392564,0.408085600059963,0.000408722874486786,0.195112384529814
"392","27-4014.00","Sound Engineering Technicians","Ind392",0.265853043054296,0.000400495647677905,0.629628536261604,0.000204288447901666,0.000250754405648517,0.000408722870934965,0.103254159311937
"393","27-4021.00","Photographers","Ind393",0.176042631551966,0.000400495642231339,0.436739099867458,0.000204288447901666,0.000250754405648481,0.00040872287052481,0.38595400721427
"394","27-4031.00","Camera Operators, Television, Video, and Motion Picture","Ind394",0.000357677164497577,0.000400495634471204,0.629463621685968,0.000204288447901666,0.000250754405648451,0.000408722875600691,0.368914439785912
"395","27-4032.00","Film and Video Editors","Ind395",0.200153750199966,0.000400495642426614,0.000478620060025422,0.000204288447901666,0.709440573781656,0.000408722872721757,0.0889135489953029
"396","29-1011.00","Chiropractors","Ind396",0.000357677165329773,0.357416652512359,0.0004786200190114,0.640711563383507,0.000250754405648431,0.000408722866457099,0.000376009647687195
"397","29-1021.00","Dentists, General","Ind397",0.738003699460598,0.000400495642536147,0.26035602953076,0.000204288447901666,0.000250754405648405,0.000408722865861117,0.000376009646694093
"398","29-1022.00","Oral and Maxillofacial Surgeons","Ind398",0.842271690006305,0.000400495644090135,0.156088038981224,0.000204288447901666,0.000250754405648406,0.00040872286798745,0.000376009646843552
"399","29-1023.00","Orthodontists","Ind399",0.42899747372916,0.0909034431147052,0.000478620069978962,0.478584976155165,0.000250754405648465,0.000408722876773359,0.000376009648568862
